Date,Team,Opp,Player,Stat,Oodds,Uodds,Line,l10,l10diff,Identifier,Pos,imp.Ov.Prob,imp.Un.Prob,Ov.pred,Ov.P.Diff,BetRec,BetMade,NumL5Ohit,PctL5Ohit,BetHit,Points,Assists,Rebounds,3s,isB2B,isB2BFirst,isB2BSecond,countDaysRestTeam,Difference,Result,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
5/16/21,POR,DEN,Covington,Rebounds,1.77,2,6.5,6.1,0.4,POR-Covington,PF,,,,,NA,NA,,,,3,0,7,0,FALSE,FALSE,FALSE,2,-0.5,Over,10,7,3,0.7,480,110.9,113.6,108.1,109,2.8,4.6,0.62,1.83,18.6,0.289,0.77,0.528,0.142,0.538,0.577,100.3,98.65,82.21,987,0.525,1,5,5,5,14,15,9,9,13,19,14,6,4,2,23,19,16,18,10
5/16/21,WAS,CHA,Hachimura,Rebounds,2.02,1.76,5.5,4.1,1.4,WAS-Hachimura,PF,,,,,NA,NA,,,,16,0,6,2,FALSE,FALSE,FALSE,1,-0.5,Over,10,3,7,0.3,485,106.4,109.2,113.2,114.4,-6.8,-5.3,0.676,2.05,18.9,0.306,0.704,0.497,0.132,0.506,0.536,99.1,97.34,81.11,983,0.476,1,23,23,23,4,22,20,23,2,12,11,2,28,16,16,26,26,24,23
5/16/21,WAS,CHA,Westbrook,Rebounds,1.95,1.81,13.5,13.9,-0.4,WAS-Westbrook,PG,,,,,NA,NA,,,,23,10,15,2,FALSE,FALSE,FALSE,1,-1.5,Over,10,3,7,0.3,485,106.4,109.2,113.2,114.4,-6.8,-5.3,0.676,2.05,18.9,0.306,0.704,0.497,0.132,0.506,0.536,99.1,97.34,81.11,983,0.476,1,23,23,23,4,22,20,23,2,12,11,2,28,16,16,26,26,24,23
5/16/21,DET,MIA,Bey,Rebounds,2.12,1.69,5.5,6.8,-1.3,DET-Bey,SF,,,,,NA,NA,,,,0,0,2,0,FALSE,FALSE,FALSE,1,3.5,Under,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,TOR,IND,Johnson,Rebounds,1.84,1.92,6.5,3.2,3.3,TOR-Johnson,PF,,,,,NA,NA,,,,24,7,5,3,FALSE,FALSE,FALSE,1,1.5,Under,10,4,6,0.4,485,113.6,115.6,110.3,113.4,3.4,2.2,0.658,2.2,20.8,0.241,0.704,0.484,0.132,0.568,0.6,107.3,104.96,87.46,1061,0.515,1,19,19,19,4,10,18,16,5,5,1,25,27,25,14,8,8,3,13
5/16/21,GSW,MEM,Curry,Rebounds,2.15,1.67,5.5,4.6,0.9,GSW-Curry,PG,,,,,NA,NA,,,,46,9,7,9,FALSE,FALSE,FALSE,1,-1.5,Over,10,7,3,0.7,480,110.1,113.7,106.5,109,3.6,4.7,0.644,1.95,18.9,0.326,0.717,0.524,0.14,0.529,0.558,101.7,98.95,82.46,988,0.534,1,5,5,5,14,14,8,8,7,16,10,1,24,3,21,20,20,16,6
5/16/21,CHA,WAS,Rozier,Rebounds,2.17,1.66,5.5,4.8,0.7,CHA-Rozier,SG,,,,,NA,NA,,,,22,9,9,3,TRUE,FALSE,TRUE,0,-3.5,Over,10,6,4,0.6,490,115.4,118.2,111.2,112.3,4.1,5.9,0.6,2.33,19,0.28,0.731,0.506,0.114,0.54,0.584,107.5,105.65,88.04,1078,0.533,1,11,11,11,1,6,16,5,17,3,9,10,19,11,5,15,14,1,8
5/16/21,OKC,LAC,Maledon,Rebounds,2.1,1.7,3.5,2.6,0.9,OKC-Maledon,PG,,,,,NA,NA,,,,3,4,0,1,FALSE,FALSE,FALSE,1,3.5,Under,10,5,5,0.5,480,109.7,111.9,107.1,108.7,2.5,3.2,0.621,1.56,18.3,0.265,0.762,0.523,0.161,0.552,0.592,98.4,96.75,80.62,968,0.521,1,16,16,16,14,18,6,12,12,25,15,15,6,4,29,12,10,28,12
5/16/21,ATL,HOU,Young,Rebounds,1.68,2.14,3.5,3.8,-0.3,ATL-Young,PG,,,,,NA,NA,,,,20,3,7,0,TRUE,FALSE,TRUE,0,-3.5,Over,10,2,8,0.2,480,111.3,112.3,119.8,120.8,-8.5,-8.6,0.637,1.73,18.7,0.245,0.756,0.489,0.149,0.559,0.588,105.4,104.45,87.04,1043,0.448,1,25,25,25,14,17,30,26,9,23,13,23,9,21,24,9,11,5,27
5/16/21,BOS,NYK,Nesmith,3s,2.34,1.57,2.5,1.4,1.1,BOS-Nesmith,SF,,,,,NA,NA,,,,2,2,3,0,TRUE,FALSE,TRUE,0,2.5,Under,10,6,4,0.6,490,110.4,111.2,105.3,108.4,5.1,2.9,0.569,2.17,17.7,0.195,0.717,0.467,0.108,0.538,0.572,97.7,96,80,980,0.506,1,11,11,11,1,19,2,14,23,6,21,30,23,30,3,17,17,30,16
5/16/21,OKC,LAC,Pokusevski,3s,2.02,1.76,1.5,1,0.5,OKC-Pokusevski,PF,,,,,NA,NA,,,,29,2,8,6,FALSE,FALSE,FALSE,1,-4.5,Over,10,5,5,0.5,480,109.7,111.9,107.1,108.7,2.5,3.2,0.621,1.56,18.3,0.265,0.762,0.523,0.161,0.552,0.592,98.4,96.75,80.62,968,0.521,1,16,16,16,14,18,6,12,12,25,15,15,6,4,29,12,10,28,12
5/16/21,GSW,MEM,Wiggins,3s,2.34,1.57,2.5,2,0.5,GSW-Wiggins,PF,,,,,NA,NA,,,,21,0,10,2,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,110.1,113.7,106.5,109,3.6,4.7,0.644,1.95,18.9,0.326,0.717,0.524,0.14,0.529,0.558,101.7,98.95,82.46,988,0.534,1,5,5,5,14,14,8,8,7,16,10,1,24,3,21,20,20,16,6
5/16/21,MIN,DAL,Edwards,3s,1.87,1.89,2.5,2.6,-0.1,MIN-Edwards,SF,,,,,NA,NA,,,,30,4,0,5,TRUE,FALSE,TRUE,0,-2.5,Over,10,8,2,0.8,480,116.4,117.6,108.6,112,7.8,5.6,0.582,2.08,18,0.271,0.725,0.495,0.12,0.557,0.592,100.2,98.2,81.83,983,0.522,1,1,1,1,14,7,15,7,21,10,17,13,22,17,7,10,9,21,11
5/16/21,ATL,HOU,Bogdanovic,3s,1.74,2.05,3.5,4.8,-1.3,ATL-Bogdanovic,SF,,,,,NA,NA,,,,18,4,6,2,FALSE,FALSE,FALSE,1,1.5,Under,10,2,8,0.2,480,111.3,112.3,119.8,120.8,-8.5,-8.6,0.637,1.73,18.7,0.245,0.756,0.489,0.149,0.559,0.588,105.4,104.45,87.04,1043,0.448,1,25,25,25,14,17,30,26,9,23,13,23,9,21,24,9,11,5,27
5/16/21,POR,DEN,McCollum,3s,1.64,2.2,2.5,3.1,-0.6,POR-McCollum,SG,,,,,NA,NA,,,,24,5,2,5,FALSE,FALSE,FALSE,2,-2.5,Over,10,7,3,0.7,480,110.9,113.6,108.1,109,2.8,4.6,0.62,1.83,18.6,0.289,0.77,0.528,0.142,0.538,0.577,100.3,98.65,82.21,987,0.525,1,5,5,5,14,15,9,9,13,19,14,6,4,2,23,19,16,18,10
5/16/21,MIN,DAL,Russell,3s,1.77,2.01,2.5,2.7,-0.2,MIN-Russell,PG,,,,,NA,NA,,,,23,10,3,3,TRUE,FALSE,TRUE,0,-0.5,Over,10,8,2,0.8,480,116.4,117.6,108.6,112,7.8,5.6,0.582,2.08,18,0.271,0.725,0.495,0.12,0.557,0.592,100.2,98.2,81.83,983,0.522,1,1,1,1,14,7,15,7,21,10,17,13,22,17,7,10,9,21,11
5/16/21,POR,DEN,Lillard,3s,1.81,1.95,3.5,4.5,-1,POR-Lillard,PG,,,,,NA,NA,,,,22,10,3,5,FALSE,FALSE,FALSE,2,-1.5,Over,10,7,3,0.7,480,110.9,113.6,108.1,109,2.8,4.6,0.62,1.83,18.6,0.289,0.77,0.528,0.142,0.538,0.577,100.3,98.65,82.21,987,0.525,1,5,5,5,14,15,9,9,13,19,14,6,4,2,23,19,16,18,10
5/16/21,MEM,GSW,Brooks,3s,2.2,1.64,2.5,2.3,0.2,MEM-Brooks,SF,,,,,NA,NA,,,,18,6,2,1,FALSE,FALSE,FALSE,1,1.5,Under,10,7,3,0.7,480,113.8,114.7,106.4,108.6,7.4,6.1,0.698,2.05,20.8,0.2,0.737,0.486,0.14,0.582,0.613,103.8,102.35,85.29,1025,0.54,1,5,5,5,14,12,5,4,1,13,2,29,14,24,20,3,4,8,3
5/16/21,DAL,MIN,Finney-Smith,3s,1.66,2.17,1.5,1.9,-0.4,DAL-Finney-Smith,PF,,,,,NA,NA,,,,15,1,4,3,FALSE,FALSE,FALSE,1,-1.5,Over,10,5,5,0.5,485,111.6,113.9,109.3,111.4,2.3,2.5,0.666,1.99,19.3,0.289,0.735,0.505,0.137,0.539,0.568,105.1,102.98,85.81,1041,0.511,1,16,16,16,4,13,13,15,3,15,4,7,15,12,19,16,18,7,15
5/16/21,DET,MIA,Diallo,3s,2.18,1.65,1.5,1.4,0.1,DET-Diallo,SF,,,,,NA,NA,,,,15,2,5,1,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,MEM,GSW,Morant,3s,1.76,2.02,1.5,1.6,-0.1,MEM-Morant,PG,,,,,NA,NA,,,,16,9,3,1,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,113.8,114.7,106.4,108.6,7.4,6.1,0.698,2.05,20.8,0.2,0.737,0.486,0.14,0.582,0.613,103.8,102.35,85.29,1025,0.54,1,5,5,5,14,12,5,4,1,13,2,29,14,24,20,3,4,8,3
5/16/21,TOR,IND,Harris,3s,1.74,2.05,2.5,1.8,0.7,TOR-Harris,SG,,,,,NA,NA,,,,7,2,0,0,FALSE,FALSE,FALSE,1,2.5,Under,10,4,6,0.4,485,113.6,115.6,110.3,113.4,3.4,2.2,0.658,2.2,20.8,0.241,0.704,0.484,0.132,0.568,0.6,107.3,104.96,87.46,1061,0.515,1,19,19,19,4,10,18,16,5,5,1,25,27,25,14,8,8,3,13
5/16/21,DET,MIA,Jackson,3s,2.12,1.69,2,2,0,DET-Jackson,SG,,,,,NA,NA,,,,9,1,6,2,TRUE,FALSE,TRUE,0,0,Over,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,DET,MIA,Jackson,3s,2.12,1.69,2,2,0,DET-Jackson,SG,,,,,NA,NA,,,,9,1,6,2,TRUE,FALSE,TRUE,0,0,Over,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,DET,MIA,Jackson,3s,2.12,1.69,2,1,1,DET-Jackson,SG,,,,,NA,NA,,,,9,1,6,2,TRUE,FALSE,TRUE,0,0,Over,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,DET,MIA,Jackson,3s,2.12,1.69,2,1,1,DET-Jackson,SG,,,,,NA,NA,,,,9,1,6,2,TRUE,FALSE,TRUE,0,0,Over,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,NYK,BOS,Randle,3s,2.18,1.65,2.5,2.6,-0.1,NYK-Randle,PF,,,,,NA,NA,,,,11,3,2,1,FALSE,FALSE,FALSE,1,1.5,Under,10,4,6,0.4,485,113.5,115.5,114,115.4,-0.5,0.1,0.585,1.95,17.9,0.282,0.747,0.505,0.127,0.553,0.582,103.4,101.84,84.87,1031,0.49,1,19,19,19,4,11,23,18,20,17,19,8,12,13,12,11,15,9,20
5/16/21,MIN,DAL,Towns,3s,1.92,1.84,2.5,2.5,0,MIN-Towns,C,,,,,NA,NA,,,,23,5,9,1,TRUE,FALSE,TRUE,0,1.5,Under,10,8,2,0.8,480,116.4,117.6,108.6,112,7.8,5.6,0.582,2.08,18,0.271,0.725,0.495,0.12,0.557,0.592,100.2,98.2,81.83,983,0.522,1,1,1,1,14,7,15,7,21,10,17,13,22,17,7,10,9,21,11
5/16/21,HOU,ATL,Olynyk,3s,2.06,1.73,1.5,1.6,-0.1,HOU-Olynyk,C,,,,,NA,NA,,,,16,4,6,2,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,480,113.4,113.5,112.8,114.1,0.6,-0.6,0.567,1.77,17.3,0.262,0.755,0.519,0.132,0.543,0.585,99.9,99.25,82.71,992,0.497,1,11,11,11,14,16,19,19,24,21,25,16,10,5,15,14,12,15,18
5/16/21,GSW,MEM,Bazemore,3s,1.71,2.08,1.5,1.7,-0.2,GSW-Bazemore,SF,,,,,NA,NA,,,,2,2,1,0,FALSE,FALSE,FALSE,1,1.5,Under,10,7,3,0.7,480,110.1,113.7,106.5,109,3.6,4.7,0.644,1.95,18.9,0.326,0.717,0.524,0.14,0.529,0.558,101.7,98.95,82.46,988,0.534,1,5,5,5,14,14,8,8,7,16,10,1,24,3,21,20,20,16,6
5/16/21,DET,MIA,Hayes,3s,2.52,1.5,1.5,1,0.5,DET-Hayes,PG,,,,,NA,NA,,,,10,3,7,0,FALSE,FALSE,FALSE,1,1.5,Under,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,DAL,MIN,Porzingis,3s,2.49,1.51,2.5,2,0.5,DAL-Porzingis,C,,,,,NA,NA,,,,18,1,4,4,FALSE,FALSE,FALSE,1,-1.5,Over,10,5,5,0.5,485,111.6,113.9,109.3,111.4,2.3,2.5,0.666,1.99,19.3,0.289,0.735,0.505,0.137,0.539,0.568,105.1,102.98,85.81,1041,0.511,1,16,16,16,4,13,13,15,3,15,4,7,15,12,19,16,18,7,15
5/16/21,MEM,GSW,Anderson,3s,1.84,1.92,1.5,2,-0.5,MEM-Anderson,PF,,,,,NA,NA,,,,10,4,5,0,FALSE,FALSE,FALSE,1,1.5,Under,10,7,3,0.7,480,113.8,114.7,106.4,108.6,7.4,6.1,0.698,2.05,20.8,0.2,0.737,0.486,0.14,0.582,0.613,103.8,102.35,85.29,1025,0.54,1,5,5,5,14,12,5,4,1,13,2,29,14,24,20,3,4,8,3
5/16/21,CHA,WAS,Ball,3s,2.2,1.64,1.5,1,0.5,CHA-Ball,PG,,,,,NA,NA,,,,19,5,7,2,TRUE,FALSE,TRUE,0,-0.5,Over,10,6,4,0.6,490,115.4,118.2,111.2,112.3,4.1,5.9,0.6,2.33,19,0.28,0.731,0.506,0.114,0.54,0.584,107.5,105.65,88.04,1078,0.533,1,11,11,11,1,6,16,5,17,3,9,10,19,11,5,15,14,1,8
5/16/21,DAL,MIN,Doncic,3s,1.67,2.15,2.5,2.3,0.2,DAL-Doncic,PG,,,,,NA,NA,,,,18,6,6,2,FALSE,FALSE,FALSE,1,0.5,Under,10,5,5,0.5,485,111.6,113.9,109.3,111.4,2.3,2.5,0.666,1.99,19.3,0.289,0.735,0.505,0.137,0.539,0.568,105.1,102.98,85.81,1041,0.511,1,16,16,16,4,13,13,15,3,15,4,7,15,12,19,16,18,7,15
5/16/21,BOS,NYK,Kornet,3s,2.36,1.56,1.5,0.3,1.2,BOS-Kornet,NA,,,,,NA,NA,,,,4,0,3,0,TRUE,FALSE,TRUE,0,1.5,Under,10,6,4,0.6,490,110.4,111.2,105.3,108.4,5.1,2.9,0.569,2.17,17.7,0.195,0.717,0.467,0.108,0.538,0.572,97.7,96,80,980,0.506,1,11,11,11,1,19,2,14,23,6,21,30,23,30,3,17,17,30,16
5/16/21,TOR,IND,Flynn,3s,1.95,1.81,2.5,1.6,0.9,TOR-Flynn,PG,,,,,NA,NA,,,,27,5,4,5,FALSE,FALSE,FALSE,1,-2.5,Over,10,4,6,0.4,485,113.6,115.6,110.3,113.4,3.4,2.2,0.658,2.2,20.8,0.241,0.704,0.484,0.132,0.568,0.6,107.3,104.96,87.46,1061,0.515,1,19,19,19,4,10,18,16,5,5,1,25,27,25,14,8,8,3,13
5/16/21,POR,DEN,Powell,3s,2.41,1.54,2.5,2.3,0.2,POR-Powell,SF,,,,,NA,NA,,,,6,8,7,0,FALSE,FALSE,FALSE,1,2.5,Under,10,7,3,0.7,480,110.9,113.6,108.1,109,2.8,4.6,0.62,1.83,18.6,0.289,0.77,0.528,0.142,0.538,0.577,100.3,98.65,82.21,987,0.525,1,5,5,5,14,15,9,9,13,19,14,6,4,2,23,19,16,18,10
5/16/21,CHA,WAS,Washington,3s,1.97,1.8,1.5,2.2,-0.7,CHA-Washington,PF,,,,,NA,NA,,,,11,4,9,3,TRUE,FALSE,TRUE,0,-1.5,Over,10,6,4,0.6,490,115.4,118.2,111.2,112.3,4.1,5.9,0.6,2.33,19,0.28,0.731,0.506,0.114,0.54,0.584,107.5,105.65,88.04,1078,0.533,1,11,11,11,1,6,16,5,17,3,9,10,19,11,5,15,14,1,8
5/16/21,BOS,NYK,Pritchard,3s,2.24,1.62,3.5,2.2,1.3,BOS-Pritchard,SG,,,,,NA,NA,,,,6,6,6,2,TRUE,FALSE,TRUE,0,1.5,Under,10,6,4,0.6,490,110.4,111.2,105.3,108.4,5.1,2.9,0.569,2.17,17.7,0.195,0.717,0.467,0.108,0.538,0.572,97.7,96,80,980,0.506,1,11,11,11,1,19,2,14,23,6,21,30,23,30,3,17,17,30,16
5/16/21,NYK,BOS,Barrett,3s,1.64,2.2,1.5,2.9,-1.4,NYK-Barrett,SG,,,,,NA,NA,,,,22,2,4,2,TRUE,FALSE,TRUE,0,-0.5,Over,10,4,6,0.4,485,113.5,115.5,114,115.4,-0.5,0.1,0.585,1.95,17.9,0.282,0.747,0.505,0.127,0.553,0.582,103.4,101.84,84.87,1031,0.49,1,19,19,19,4,11,23,18,20,17,19,8,12,13,12,11,15,9,20
5/16/21,NYK,BOS,Bullock,3s,1.85,1.91,2.5,3,-0.5,NYK-Bullock,SF,,,,,NA,NA,,,,16,2,3,4,TRUE,FALSE,TRUE,0,-1.5,Over,10,4,6,0.4,485,113.5,115.5,114,115.4,-0.5,0.1,0.585,1.95,17.9,0.282,0.747,0.505,0.127,0.553,0.582,103.4,101.84,84.87,1031,0.49,1,19,19,19,4,11,23,18,20,17,19,8,12,13,12,11,15,9,20
5/16/21,POR,DEN,Covington,3s,1.87,1.89,1.5,1.9,-0.4,POR-Covington,PF,,,,,NA,NA,,,,3,0,7,0,FALSE,FALSE,FALSE,2,1.5,Under,10,7,3,0.7,480,110.9,113.6,108.1,109,2.8,4.6,0.62,1.83,18.6,0.289,0.77,0.528,0.142,0.538,0.577,100.3,98.65,82.21,987,0.525,1,5,5,5,14,15,9,9,13,19,14,6,4,2,23,19,16,18,10
5/16/21,WAS,CHA,Westbrook,3s,1.71,2.09,1.5,1.6,-0.1,WAS-Westbrook,PG,,,,,NA,NA,,,,23,10,15,2,FALSE,FALSE,FALSE,1,-0.5,Over,10,3,7,0.3,485,106.4,109.2,113.2,114.4,-6.8,-5.3,0.676,2.05,18.9,0.306,0.704,0.497,0.132,0.506,0.536,99.1,97.34,81.11,983,0.476,1,23,23,23,4,22,20,23,2,12,11,2,28,16,16,26,26,24,23
5/16/21,DET,MIA,Bey,3s,1.81,1.96,3.5,3.5,0,DET-Bey,SF,,,,,NA,NA,,,,0,0,2,0,FALSE,FALSE,FALSE,1,3.5,Under,10,7,3,0.7,480,119.6,120.5,115.5,117.2,4.2,3.3,0.621,2.23,20,0.233,0.772,0.501,0.124,0.587,0.62,98.2,97.15,80.96,971,0.515,1,5,5,5,14,3,27,11,11,4,3,26,2,15,10,1,2,26,14
5/16/21,TOR,IND,Johnson,3s,2.32,1.58,2.5,1.2,1.3,TOR-Johnson,PF,,,,,NA,NA,,,,24,7,5,3,FALSE,FALSE,FALSE,1,-0.5,Over,10,4,6,0.4,485,113.6,115.6,110.3,113.4,3.4,2.2,0.658,2.2,20.8,0.241,0.704,0.484,0.132,0.568,0.6,107.3,104.96,87.46,1061,0.515,1,19,19,19,4,10,18,16,5,5,1,25,27,25,14,8,8,3,13
5/16/21,GSW,MEM,Curry,3s,1.67,2.15,5.5,6.1,-0.6,GSW-Curry,PG,,,,,NA,NA,,,,46,9,7,9,FALSE,FALSE,FALSE,1,-3.5,Over,10,7,3,0.7,480,110.1,113.7,106.5,109,3.6,4.7,0.644,1.95,18.9,0.326,0.717,0.524,0.14,0.529,0.558,101.7,98.95,82.46,988,0.534,1,5,5,5,14,14,8,8,7,16,10,1,24,3,21,20,20,16,6
5/16/21,CHA,WAS,Rozier,3s,1.98,1.79,2.5,2.9,-0.4,CHA-Rozier,SG,,,,,NA,NA,,,,22,9,9,3,TRUE,FALSE,TRUE,0,-0.5,Over,10,6,4,0.6,490,115.4,118.2,111.2,112.3,4.1,5.9,0.6,2.33,19,0.28,0.731,0.506,0.114,0.54,0.584,107.5,105.65,88.04,1078,0.533,1,11,11,11,1,6,16,5,17,3,9,10,19,11,5,15,14,1,8
5/16/21,OKC,LAC,Maledon,3s,1.78,1.99,1.5,1.6,-0.1,OKC-Maledon,PG,,,,,NA,NA,,,,3,4,0,1,FALSE,FALSE,FALSE,1,0.5,Under,10,5,5,0.5,480,109.7,111.9,107.1,108.7,2.5,3.2,0.621,1.56,18.3,0.265,0.762,0.523,0.161,0.552,0.592,98.4,96.75,80.62,968,0.521,1,16,16,16,14,18,6,12,12,25,15,15,6,4,29,12,10,28,12
5/16/21,ATL,HOU,Young,3s,1.68,2.13,1.5,1.5,0,ATL-Young,PG,,,,,NA,NA,,,,20,3,7,0,TRUE,FALSE,TRUE,0,1.5,Under,10,2,8,0.2,480,111.3,112.3,119.8,120.8,-8.5,-8.6,0.637,1.73,18.7,0.245,0.756,0.489,0.149,0.559,0.588,105.4,104.45,87.04,1043,0.448,1,25,25,25,14,17,30,26,9,23,13,23,9,21,24,9,11,5,27
5/18/21,CHA,IND,Zeller,Points,1.8,1.97,10.5,10.6,-0.1,CHA-Zeller,C,,,,,NA,NA,,,,17,2,3,0,FALSE,FALSE,FALSE,NA,-6.5,Over,10,5,5,0.5,485,115,116.6,108.9,111.7,6.1,4.9,0.672,2.23,21.3,0.247,0.699,0.488,0.135,0.578,0.607,107.1,105.06,87.55,1062,0.532,1,17,17,17,3,10,10,7,2,4,1,24,30,23,18,6,6,2,5
5/18/21,CHA,IND,Graham,Points,1.85,1.91,14.5,17,-2.5,CHA-Graham,PG,,,,,NA,NA,,,,4,4,2,1,FALSE,FALSE,FALSE,NA,10.5,Under,10,5,5,0.5,485,115,116.6,108.9,111.7,6.1,4.9,0.672,2.23,21.3,0.247,0.699,0.488,0.135,0.578,0.607,107.1,105.06,87.55,1062,0.532,1,17,17,17,3,10,10,7,2,4,1,24,30,23,18,6,6,2,5
5/18/21,IND,CHA,Sabonis,Points,1.77,2,23.5,23,0.5,IND-Sabonis,PF,,,,,NA,NA,,,,14,9,21,0,FALSE,FALSE,FALSE,NA,9.5,Under,10,3,7,0.3,485,105.6,108.3,111.9,113.5,-6.2,-5.2,0.666,1.99,18.6,0.302,0.722,0.502,0.133,0.503,0.534,99.8,97.88,81.57,990,0.48,1,23,23,23,3,24,18,23,3,14,12,2,21,16,17,26,26,23,23
5/18/21,IND,CHA,McDermott,Points,1.88,1.88,16.5,16.6,-0.1,IND-McDermott,PF,,,,,NA,NA,,,,21,2,3,4,FALSE,FALSE,FALSE,NA,-4.5,Over,10,3,7,0.3,485,105.6,108.3,111.9,113.5,-6.2,-5.2,0.666,1.99,18.6,0.302,0.722,0.502,0.133,0.503,0.534,99.8,97.88,81.57,990,0.48,1,23,23,23,3,24,18,23,3,14,12,2,21,16,17,26,26,23,23
5/18/21,CHA,IND,McDaniels,Points,1.77,2,9.5,10.6,-1.1,CHA-McDaniels,SF,,,,,NA,NA,,,,5,0,1,0,FALSE,FALSE,FALSE,NA,4.5,Under,10,5,5,0.5,485,115,116.6,108.9,111.7,6.1,4.9,0.672,2.23,21.3,0.247,0.699,0.488,0.135,0.578,0.607,107.1,105.06,87.55,1062,0.532,1,17,17,17,3,10,10,7,2,4,1,24,30,23,18,6,6,2,5
5/18/21,IND,CHA,Holiday,Points,1.77,2,11.5,9,2.5,IND-Holiday,SF,,,,,NA,NA,,,,12,5,2,3,FALSE,FALSE,FALSE,NA,-0.5,Over,10,3,7,0.3,485,105.6,108.3,111.9,113.5,-6.2,-5.2,0.666,1.99,18.6,0.302,0.722,0.502,0.133,0.503,0.534,99.8,97.88,81.57,990,0.48,1,23,23,23,3,24,18,23,3,14,12,2,21,16,17,26,26,23,23
5/18/21,IND,CHA,Holiday,Points,1.77,2,11.5,9,2.5,IND-Holiday,PG,,,,,NA,NA,,,,12,5,2,3,FALSE,FALSE,FALSE,NA,-0.5,Over,10,3,7,0.3,485,105.6,108.3,111.9,113.5,-6.2,-5.2,0.666,1.99,18.6,0.302,0.722,0.502,0.133,0.503,0.534,99.8,97.88,81.57,990,0.48,1,23,23,23,3,24,18,23,3,14,12,2,21,16,17,26,26,23,23
5/18/21,IND,CHA,Holiday,Points,1.77,2,11.5,11.8,-0.3,IND-Holiday,SF,,,,,NA,NA,,,,12,5,2,3,FALSE,FALSE,FALSE,NA,-0.5,Over,10,3,7,0.3,485,105.6,108.3,111.9,113.5,-6.2,-5.2,0.666,1.99,18.6,0.302,0.722,0.502,0.133,0.503,0.534,99.8,97.88,81.57,990,0.48,1,23,23,23,3,24,18,23,3,14,12,2,21,16,17,26,26,23,23
5/18/21,IND,CHA,Holiday,Points,1.77,2,11.5,11.8,-0.3,IND-Holiday,PG,,,,,NA,NA,,,,12,5,2,3,FALSE,FALSE,FALSE,NA,-0.5,Over,10,3,7,0.3,485,105.6,108.3,111.9,113.5,-6.2,-5.2,0.666,1.99,18.6,0.302,0.722,0.502,0.133,0.503,0.534,99.8,97.88,81.57,990,0.48,1,23,23,23,3,24,18,23,3,14,12,2,21,16,17,26,26,23,23
